src,recv_epoch,qw,qx,qy,qz,roll,pitch,yaw,ax,ay,az,gx,gy,gz
lowstate,1790279288.094810,0.982145488,-0.00890737493,-0.0500021204,-0.181137338,0.000621029292,-0.101620443,-0.364793241,1.02591538,0.146046311,9.41759205,-0.0063915858,-0.00213052868,-0.0127831716
lowstate,1790279288.096857,0.982146084,-0.00890931673,-0.0499896146,-0.181137577,0.000612653967,-0.101596519,-0.364793092,0.960074902,0.108936176,9.38048267,-0.0234358143,0.018109493,-0.00106526434
lowstate,1790279288.098912,0.982147515,-0.00890958961,-0.049999699,-0.181127101,0.000614710094,-0.101616487,-0.364772052,0.960074902,0.108936176,9.38048267,-0.0117179072,0.00426105736,0.00852211472
lowstate,1790279288.100946,0.982148111,-0.00891096052,-0.050002411,-0.181123018,0.000612569624,-0.101622328,-0.364763647,0.960074902,0.108936176,9.38048267,-0.018109493,0.0191747583,-0.0063915858
lowstate,1790279288.103029,0.982147574,-0.00891158078,-0.0500036255,-0.18112573,0.000612069853,-0.101624951,-0.36476922,0.997184992,0.165199921,9.37090588,-0.0138484361,0.0117179072,-0.00852211472
lowstate,1790279288.104865,0.982146442,-0.00891191047,-0.0500049554,-0.181131586,0.000612512173,-0.101627685,-0.364781141,0.997184992,0.165199921,9.37090588,-0.0170442294,0.0127831716,-0.0117179072
lowstate,1790279288.106752,0.982146144,-0.00890463777,-0.0500056595,-0.181133404,0.00062731537,-0.101626426,-0.364785671,0.997184992,0.165199921,9.37090588,-0.00532632135,0.00426105736,-0.0106526427
lowstate,1790279288.108819,0.982143819,-0.00889723003,-0.0500160232,-0.181143522,0.000646775705,-0.101644136,-0.364807367,0.979228497,0.08379706,9.37090588,-0.0106526427,0.00213052868,-0.0127831716
lowstate,1790279288.110798,0.982144773,-0.0088961618,-0.050003197,-0.181142002,0.000644043088,-0.101618491,-0.36480394,0.979228497,0.08379706,9.37090588,-0.018109493,0.0245010797,-0.00532632135
lowstate,1790279288.112838,0.982143641,-0.00889873318,-0.050005842,-0.181146875,0.000640439626,-0.10162463,-0.364813685,0.984016895,0.187944829,9.36611748,-0.0117179072,0.00745685026,-0.0138484361
lowstate,1790279288.114882,0.982143164,-0.00890478585,-0.0500019304,-0.181150436,0.000627429807,-0.101619124,-0.364820212,0.984016895,0.187944829,9.36611748,-0.0234358143,0.0213052854,-0.0127831716
lowstate,1790279288.116784,0.9821437,-0.00890569761,-0.04999635,-0.181149021,0.000623445492,-0.101608463,-0.364817053,0.984016895,0.187944829,9.36611748,-0.0031957929,0.0170442294,-0.00958737917
lowstate,1790279288.118749,0.982144177,-0.00890036859,-0.0500054099,-0.181144059,0.000636761019,-0.10162437,-0.364807755,0.957680702,0.10295067,9.36970806,-0.0106526427,0.0191747583,-0.00532632135
lowstate,1790279288.120768,0.982144535,-0.00890268758,-0.0499977618,-0.181144297,0.000629413174,-0.101610161,-0.364807755,0.957680702,0.10295067,9.36970806,-0.0234358143,0.0319579281,-0.00426105736
lowstate,1790279288.123273,0.982145131,-0.00890094601,-0.0500071011,-0.181138441,0.000635654607,-0.101627916,-0.364796281,0.949300945,0.146046311,9.354146,0,-0.0117179072,0
lowstate,1790279288.124763,0.982146561,-0.00890629087,-0.0499966443,-0.181133598,0.000620779407,-0.101609275,-0.364785492,0.949300945,0.146046311,9.354146,-0.0245010797,0.018109493,-0.0063915858
lowstate,1790279288.126805,0.982146323,-0.00891350396,-0.0499900058,-0.181136176,0.000604383997,-0.101598822,-0.364789844,0.949300945,0.146046311,9.354146,-0.0213052854,0.0266316086,-0.00852211472
lowstate,1790279288.128873,0.9821468,-0.00890528224,-0.0500010736,-0.181131065,0.000624126464,-0.101617634,-0.364780575,1.02232409,0.173579618,9.40801525,-0.00532632135,0.0106526427,-0.0031957929
lowstate,1790279288.130758,0.982147276,-0.00891159009,-0.0499901213,-0.18113102,0.000607668364,-0.101598345,-0.364779502,1.02232409,0.173579618,9.40801525,-0.0276968721,0.0149137005,-0.0031957929
lowstate,1790279288.132751,0.982147872,-0.00890900753,-0.0499917865,-0.18112731,0.000612991164,-0.101600692,-0.364772201,0.973242998,0.0933738649,9.30267048,-0.00958737917,0.00426105736,-0.00213052868
lowstate,1790279288.134867,0.982150376,-0.00890785456,-0.0499775708,-0.181117415,0.000609049981,-0.101572275,-0.364751548,0.973242998,0.0933738649,9.30267048,-0.0127831716,0.0394147784,-0.00426105736
lowstate,1790279288.136811,0.982150018,-0.00891118869,-0.0499894321,-0.181116551,0.000606707938,-0.101596855,-0.364749968,0.973242998,0.0933738649,9.30267048,-0.00532632135,-0.0191747583,-0.00852211472
lowstate,1790279288.138822,0.982149839,-0.00892169494,-0.049985148,-0.181118205,0.000584571564,-0.101592235,-0.364752173,0.919373453,0.14724341,9.30267048,-0.0330231935,0.0234358143,-0.0149137005
lowstate,1790279288.140786,0.982149065,-0.00892250519,-0.0499769859,-0.181124151,0.000580610707,-0.101576447,-0.364763886,0.919373453,0.14724341,9.30267048,-0.0149137005,0.00426105736,-0.0117179072
lowstate,1790279288.142714,0.98214978,-0.00891313702,-0.0499923304,-0.181116834,0.000603947847,-0.101603277,-0.364750475,0.910993755,0.128089786,9.3637228,-0.00426105736,0.0063915858,-0.00532632135
lowstate,1790279288.144825,0.982149839,-0.00891000777,-0.0499878339,-0.181117833,0.000608589558,-0.101593278,-0.36475262,0.910993755,0.128089786,9.3637228,-0.00852211472,0.00745685026,-0.00532632135
lowstate,1790279288.146806,0.982147634,-0.00891142339,-0.0499984585,-0.181126848,0.000610609597,-0.101614714,-0.364771307,0.910993755,0.128089786,9.3637228,-0.0191747583,0.00852211472,-0.018109493
lowstate,1790279288.148810,0.982149422,-0.00891772192,-0.0499786921,-0.181122094,0.000590462587,-0.101578072,-0.36476025,0.970848799,0.144849196,9.38886166,-0.018109493,0.0340884589,-0.00532632135
lowstate,1790279288.150811,0.982149661,-0.00891657453,-0.0499841645,-0.181119472,0.00059445441,-0.101588443,-0.364755183,0.970848799,0.144849196,9.38886166,-0.018109493,0.00532632135,-0.00532632135
lowstate,1790279288.152732,0.982151091,-0.00891983975,-0.0499608107,-0.181117743,0.000579302898,-0.101543628,-0.364750475,1.00676179,0.112527482,9.41878986,-0.0245010797,0.0447411016,0.00106526434
lowstate,1790279288.154876,0.982150733,-0.00891290512,-0.0499649048,-0.18111901,0.000594619487,-0.101549171,-0.364753872,1.00676179,0.112527482,9.41878986,-0.0031957929,0.00532632135,-0.0031957929
lowstate,1790279288.156744,0.982150137,-0.00890412368,-0.0499651283,-0.181122795,0.000612429285,-0.101546429,-0.364762485,1.00676179,0.112527482,9.41878986,-0.0117179072,0.0276968721,-0.00852211472
lowstate,1790279288.158932,0.982152522,-0.00891003851,-0.0499661379,-0.181108996,0.000599689665,-0.101550564,-0.364733756,0.954089403,0.119710088,9.31583881,-0.0202400219,0.0063915858,0.0117179072
lowstate,1790279288.160814,0.982150793,-0.00891040824,-0.0499699749,-0.181117445,0.000601237814,-0.101558253,-0.36475113,0.954089403,0.119710088,9.31583881,-0.0127831716,0.0149137005,-0.0149137005
lowstate,1790279288.162730,0.98215133,-0.00891966652,-0.0499576591,-0.181117505,0.000578468142,-0.101537362,-0.364749908,0.954089403,0.119710088,9.31583881,-0.0223705508,0.0149137005,0
lowstate,1790279288.164818,0.982150078,-0.00891638454,-0.0499698967,-0.181120992,0.000589778356,-0.101560265,-0.364757776,1.00795889,0.143652096,9.38407326,-0.0149137005,0.00852211472,-0.0106526427
lowstate,1790279288.166728,0.982150435,-0.00891744252,-0.0499636754,-0.181120634,0.000585381233,-0.101548396,-0.364756703,1.00795889,0.143652096,9.38407326,-0.0149137005,0.0149137005,-0.00426105736
lowstate,1790279288.168710,0.982149184,-0.00890805293,-0.049970191,-0.181125939,0.000606847694,-0.101557806,-0.364768684,0.974440098,0.10055647,9.37569427,-0.0031957929,-0.00213052868,-0.0191747583
lowstate,1790279288.170620,0.982149184,-0.0089090066,-0.0499607436,-0.181128711,0.000601803127,-0.10153956,-0.364773899,0.974440098,0.10055647,9.37569427,-0.00532632135,0.0287621357,-0.0138484361
lowstate,1790279288.172633,0.982150793,-0.00890833791,-0.0499592982,-0.181120321,0.000601725769,-0.101536475,-0.364756793,0.974440098,0.10055647,9.37569427,-0.015978964,0.00958737917,-0.00532632135
lowstate,1790279288.174681,0.982150495,-0.00890734419,-0.0499620698,-0.181121349,0.000604805595,-0.101541564,-0.364759088,0.9648633,0.141257897,9.32661247,-0.00745685026,0.015978964,-0.0106526427
lowstate,1790279288.176902,0.98215127,-0.00890292134,-0.0499546602,-0.181119636,0.000610653253,-0.101525374,-0.36475575,0.9648633,0.141257897,9.32661247,-0.0063915858,0.015978964,-0.0063915858
lowstate,1790279288.178934,0.982150316,-0.0089088669,-0.0499582179,-0.181123137,0.000600579253,-0.101534531,-0.364762455,0.961272001,0.122104287,9.3685112,-0.0234358143,0.00426105736,-0.00958737917
lowstate,1790279288.180953,0.982150853,-0.00890958216,-0.04994433,-0.181124344,0.000594218494,-0.101507448,-0.364764333,0.961272001,0.122104287,9.3685112,-0.018109493,0.0319579281,-0.00426105736
lowstate,1790279288.182931,0.982151151,-0.00890561193,-0.0499480739,-0.181122065,0.000603187189,-0.101513386,-0.36476022,0.961272001,0.122104287,9.3685112,-0.00532632135,0,-0.0117179072
lowstate,1790279288.184900,0.982150316,-0.00890766084,-0.0499452092,-0.181126967,0.000598605897,-0.101508476,-0.364769906,0.969651699,0.117315881,9.31344414,-0.0223705508,0.0276968721,-0.0106526427
lowstate,1790279288.186854,0.982149482,-0.00891086832,-0.0499454103,-0.181131363,0.000592802768,-0.101510033,-0.364778578,0.969651699,0.117315881,9.31344414,-0.015978964,0.00426105736,-0.0149137005
lowstate,1790279288.188818,0.982148051,-0.00890622474,-0.049956236,-0.18113637,0.000606442976,-0.101529665,-0.364789635,0.951695204,0.14724341,9.32661247,-0.00426105736,0.00852211472,-0.00745685026
lowstate,1790279288.190719,0.982149482,-0.00890203379,-0.0499519259,-0.181129947,0.000612476724,-0.101519659,-0.36477676,0.951695204,0.14724341,9.32661247,-0.00958737917,0.0234358143,0.00106526434
lowstate,1790279288.192787,0.982148945,-0.008893691,-0.0499709845,-0.181127906,0.00063569576,-0.101554163,-0.364774138,0.951695204,0.14724341,9.32661247,0.00426105736,-0.00745685026,-0.00958737917
lowstate,1790279288.194874,0.982148349,-0.0088983085,-0.0499538109,-0.181135625,0.00062110892,-0.101522014,-0.3647888,0.907402456,0.0993593708,9.32062721,-0.0255663432,0.0415453091,-0.00745685026
lowstate,1790279288.196771,0.982148647,-0.00889431871,-0.0499706827,-0.181129619,0.000634525262,-0.101553798,-0.364777565,0.907402456,0.0993593708,9.32062721,-0.00213052868,-0.00745685026,0.00106526434
lowstate,1790279288.198798,0.982148468,-0.008895142,-0.0499631986,-0.181132898,0.000630505325,-0.101539358,-0.364783913,0.978031397,0.158017308,9.378088,-0.0287621357,0.0404800437,-0.0127831716
lowstate,1790279288.200768,0.982149959,-0.00889677368,-0.049968861,-0.181123048,0.000628330628,-0.101551108,-0.364763826,0.978031397,0.158017308,9.378088,-0.00745685026,-0.00852211472,-0.00745685026
lowstate,1790279288.202751,0.982148409,-0.00889120717,-0.0499816909,-0.18112801,0.000644520158,-0.101574346,-0.364775002,0.978031397,0.158017308,9.378088,-0.0031957929,0.0117179072,-0.00958737917
lowstate,1790279288.204687,0.982149541,-0.00889284909,-0.049972333,-0.181124553,0.000637502933,-0.101556517,-0.364767432,0.992396593,0.132878199,9.43435192,-0.0149137005,0.0138484361,-0.00532632135
lowstate,1790279288.206912,0.982147932,-0.00888916012,-0.0499893576,-0.181129053,0.000651467824,-0.101588711,-0.364777625,0.992396593,0.132878199,9.43435192,-0.00852211472,0.0031957929,-0.0149137005
lowstate,1790279288.208658,0.982147992,-0.00889142975,-0.0499789007,-0.181130871,0.000643359555,-0.101568922,-0.364780694,0.982819796,0.122104287,9.36611748,-0.00958737917,0.0202400219,-0.00745685026
lowstate,1790279288.210799,0.982147574,-0.00889323838,-0.049983196,-0.181132063,0.000641479623,-0.101578042,-0.364783138,0.982819796,0.122104287,9.36611748,-0.015978964,0.00745685026,-0.00745685026
lowstate,1790279288.212810,0.982147694,-0.00889704935,-0.0499774329,-0.181132868,0.00063193572,-0.10156808,-0.364784211,0.982819796,0.122104287,9.36611748,-0.0213052854,0.0330231935,-0.0031957929
lowstate,1790279288.214677,0.982149124,-0.00889426377,-0.0499747358,-0.181125969,0.000635734119,-0.101561755,-0.364770293,1.00795889,0.126892686,9.354146,-0.0117179072,0.00745685026,-0.00213052868
lowstate,1790279288.216762,0.982148945,-0.0088870395,-0.0499712266,-0.181128293,0.000648956047,-0.101552226,-0.364775568,1.00795889,0.126892686,9.354146,-0.00745685026,0.0223705508,-0.018109493
lowstate,1790279288.218792,0.982149661,-0.00887862593,-0.0499713495,-0.181124777,0.000665246509,-0.101549417,-0.36476922,1.00077629,0.140060797,9.39005947,-0.00532632135,0.00213052868,-0.0117179072
lowstate,1790279288.220789,0.982149243,-0.00888327137,-0.0499733724,-0.181126103,0.000656952674,-0.101555079,-0.364771575,1.00077629,0.140060797,9.39005947,-0.018109493,0.018109493,-0.0117179072
lowstate,1790279288.222898,0.982149482,-0.00888534356,-0.0499591082,-0.181128964,0.000647947774,-0.101527743,-0.364776671,1.00077629,0.140060797,9.39005947,-0.0127831716,0.0266316086,-0.00958737917
lowstate,1790279288.224899,0.982149243,-0.00888440479,-0.0499714389,-0.181126818,0.000654081639,-0.101551682,-0.364772826,0.980425596,0.14724341,9.32661247,-0.00426105736,0.00745685026,-0.00426105736
lowstate,1790279288.226722,0.982150495,-0.00888574775,-0.0499633402,-0.181122288,0.000648002781,-0.101536229,-0.36476317,0.980425596,0.14724341,9.32661247,-0.0202400219,0.0191747583,0
lowstate,1790279288.228668,0.982151866,-0.0088863438,-0.049967844,-0.181113452,0.00064755464,-0.101545319,-0.364745229,0.980425596,0.14724341,9.32661247,-0.00426105736,0,-0.0106526427
lowstate,1790279288.230816,0.982152224,-0.0088838134,-0.0499711223,-0.181110725,0.000653464231,-0.101550862,-0.364740014,0.960074902,0.0909796655,9.3637228,-0.0127831716,0.0127831716,-0.0031957929
lowstate,1790279288.232803,0.982152522,-0.00887543615,-0.0499661379,-0.181110889,0.000668201305,-0.101538002,-0.364740968,0.960074902,0.0909796655,9.3637228,-0.0031957929,0.0127831716,-0.00106526434
lowstate,1790279288.234812,0.98215121,-0.00888255704,-0.0499809198,-0.181113318,0.000659793091,-0.10156969,-0.364745796,0.969651699,0.171185419,9.36013126,-0.0202400219,-0.00213052868,-0.0138484361
lowstate,1790279288.236719,0.982151508,-0.00888606347,-0.0499763563,-0.181113064,0.000651176902,-0.101561978,-0.364744753,0.969651699,0.171185419,9.36013126,-0.0117179072,0.0191747583,-0.00745685026
lowstate,1790279288.238764,0.982152998,-0.00888925605,-0.049971927,-0.181106001,0.000642522646,-0.101554424,-0.364729881,0.969651699,0.171185419,9.36013126,-0.0138484361,0.00958737917,0.00106526434
lowstate,1790279288.240743,0.9821527,-0.00888326392,-0.0499760509,-0.181106791,0.000655941723,-0.101560369,-0.364732236,0.958877802,0.137666598,9.35055447,0.00106526434,0.015978964,-0.00958737917
lowstate,1790279288.242886,0.982153773,-0.00889269635,-0.0499681756,-0.181102678,0.0006340174,-0.101548284,-0.364722639,0.958877802,0.137666598,9.35055447,-0.0255663432,0.00958737917,0.00213052868
