recv_epoch,tick,power_v,power_a,ff_FR,ff_FL,ff_RR,ff_RL,q_FR_hip,dq_FR_hip,tau_FR_hip,cnt_FR_hip,temp_FR_hip,q_FR_thigh,dq_FR_thigh,tau_FR_thigh,cnt_FR_thigh,temp_FR_thigh,q_FR_calf,dq_FR_calf,tau_FR_calf,cnt_FR_calf,temp_FR_calf,q_FL_hip,dq_FL_hip,tau_FL_hip,cnt_FL_hip,temp_FL_hip,q_FL_thigh,dq_FL_thigh,tau_FL_thigh,cnt_FL_thigh,temp_FL_thigh,q_FL_calf,dq_FL_calf,tau_FL_calf,cnt_FL_calf,temp_FL_calf,q_RR_hip,dq_RR_hip,tau_RR_hip,cnt_RR_hip,temp_RR_hip,q_RR_thigh,dq_RR_thigh,tau_RR_thigh,cnt_RR_thigh,temp_RR_thigh,q_RR_calf,dq_RR_calf,tau_RR_calf,cnt_RR_calf,temp_RR_calf,q_RL_hip,dq_RL_hip,tau_RL_hip,cnt_RL_hip,temp_RL_hip,q_RL_thigh,dq_RL_thigh,tau_RL_thigh,cnt_RL_thigh,temp_RL_thigh,q_RL_calf,dq_RL_calf,tau_RL_calf,cnt_RL_calf,temp_RL_calf
1790283577.452072,308876,30.4293,0.2051,110,109,86,106,-0.0511158518,-0.0387552381,0.0494765639,2,28,1.24669158,-0.0116265714,-0.024738282,-1,27,-2.77924871,-0.0101100625,0,0,28,0.0434253812,0.0426307619,0.0494765639,2,27,1.25762177,-0.0426307619,0,0,26,-2.80589819,0.00404402474,0,0,27,-0.329719067,0.0387552381,0.024738282,1,29,1.27054477,0.0387552381,-0.024738282,-1,25,-2.78721046,-0.0303301867,-0.0474150404,-1,27,0.334488422,0.0155020952,0,0,29,1.28716719,0.0155020952,0,0,26,-2.81005287,0.00404402474,0,0,27
1790283577.454150,308878,30.4293,0.2051,110,109,86,106,-0.0510855764,0.00387552381,0.0494765639,2,28,1.24672186,0.0581328608,-0.0742148459,-3,27,-2.77924871,-0.00606603734,0,0,28,0.043395102,0,0.024738282,1,27,1.25765204,0.0116265714,0,0,26,-2.80589819,0.00808804948,0,0,27,-0.329719067,0.0387552381,0,0,29,1.27054477,0.0348797143,-0.0494765639,-2,25,-2.78721046,-0.0202201251,0.0474150404,1,27,0.334518701,0.0465062857,-0.024738282,-1,29,1.28713691,-0.0155020952,0.024738282,1,26,-2.81005287,0.00606603734,0,0,27
1790283577.456395,308880,30.4205,0.2051,110,109,86,106,-0.0511461273,-0.0891370475,0,0,28,1.24669158,0.0155020952,0,0,27,-2.77924871,-0.0121320747,0,0,28,0.043395102,-0.0348797143,0,0,27,1.25762177,-0.0581328608,-0.0494765639,-2,26,-2.80588245,0.0303301867,0,0,27,-0.329719067,0.0387552381,0,0,29,1.27054477,0.0503818095,0,0,25,-2.78719473,0.00808804948,0,0,27,0.334488422,0,0,0,29,1.28713691,-0.0310041904,0,0,26,-2.81006861,0.0101100625,0,0,27
1790283577.458300,308882,30.4293,0.2051,110,109,86,106,-0.0511158518,-0.0387552381,0.0494765639,2,28,1.24672186,0.0581328608,-0.024738282,-1,27,-2.77924871,-0.0101100625,0,0,28,0.043395102,-0.019377619,0,0,27,1.25765204,-0.00387552381,0.024738282,1,26,-2.80589819,0.00202201237,0,0,27,-0.329749346,-0.019377619,-0.024738282,-1,29,1.27051449,-0.00775104761,0,0,25,-2.78719473,0.0101100625,-0.0474150404,-1,27,0.334488422,-0.00387552381,0,0,29,1.28716719,0.019377619,0,0,26,-2.81005287,0.0141540868,0,0,27
1790283577.460145,308884,30.4293,0.2393,110,109,86,106,-0.0511158518,-0.019377619,0.024738282,1,28,1.24669158,0.019377619,-0.024738282,-1,27,-2.77924871,-0.0141540868,0,0,28,0.043395102,-0.0387552381,0.024738282,1,27,1.25762177,-0.0310041904,0.024738282,1,26,-2.80589819,0.00404402474,0,0,27,-0.329749346,-0.0271286666,-0.0494765639,-2,29,1.27054477,0.0348797143,0,0,25,-2.78721046,-0.0141540868,0,0,27,0.334518701,0.00775104761,0,0,29,1.28713691,-0.0426307619,0.024738282,1,26,-2.81003714,0.0323521979,0,0,27
1790283577.462327,308885,30.4293,0.2051,110,109,86,106,-0.0511158518,-0.019377619,0.024738282,1,28,1.24669158,0,-0.0494765639,-2,27,-2.77924871,-0.0141540868,0,0,28,0.043395102,-0.0387552381,0.024738282,1,27,1.25765204,0,0,0,26,-2.80591416,-0.0262861624,0,0,27,-0.329749346,-0.0271286666,-0.0494765639,-2,29,1.27051449,-0.00387552381,0,0,25,-2.78721046,-0.0141540868,0,0,27,0.334518701,0.00775104761,0,0,29,1.28716719,-0.0387552381,0,0,26,-2.81003714,0.034374211,0,0,27
1790283577.464090,308888,30.4293,0.2735,110,109,86,106,-0.0510855764,0.019377619,0.0494765639,2,28,1.24669158,-0.019377619,-0.12369141,-5,27,-2.77924871,-0.0141540868,0,0,28,0.0434253812,0.0155020952,0.024738282,1,27,1.25765204,0.0155020952,0.024738282,1,26,-2.80589819,0.00606603734,0,0,27,-0.329719067,0.0542573333,0,0,29,1.27054477,0.0387552381,0,0,25,-2.78719473,0.00808804948,-0.0474150404,-1,27,0.334518701,0.0542573333,0,0,29,1.28713691,-0.0620083809,-0.024738282,-1,26,-2.81005287,0.00404402474,0,0,27
1790283577.466122,308890,30.4293,0.2051,110,109,86,106,-0.0511461273,-0.0775104761,0.024738282,1,28,1.24669158,0,-0.024738282,-1,27,-2.77924871,-0.0202201251,0,0,28,0.043395102,-0.0387552381,0.024738282,1,27,1.25762177,-0.0658839047,0.024738282,1,26,-2.80589819,0.00808804948,0.0474150404,1,27,-0.329719067,0.0348797143,0,0,29,1.27054477,0.0387552381,0,0,25,-2.78721046,-0.0202201251,0,0,27,0.334488422,0.0232531428,0,0,29,1.28716719,0.0116265714,0,0,26,-2.81006861,-0.0363962241,0.0474150404,1,27
1790283577.468148,308891,30.4382,0.2051,110,109,86,106,-0.0510855764,0.00387552381,0.0494765639,2,28,1.24672186,0.0620083809,-0.024738282,-1,27,-2.77923298,0.0101100625,0.0474150404,1,28,0.043395102,-0.0232531428,0.0742148459,3,27,1.25765204,0.0155020952,0.0494765639,2,26,-2.80589819,0.00202201237,0,0,27,-0.329749346,-0.0232531428,0,0,29,1.27051449,0.00387552381,0,0,25,-2.78721046,-0.0202201251,0.0474150404,1,27,0.334488422,0,0,0,29,1.28716719,0.0155020952,0,0,26,-2.81005287,0.00606603734,0,0,27
1790283577.470069,308894,30.4293,0.2051,110,109,86,106,-0.0510855764,0.00775104761,0.024738282,1,28,1.24669158,0,-0.0742148459,-3,27,-2.77924871,-0.00808804948,0,0,28,0.043395102,-0.0426307619,0.024738282,1,27,1.25765204,0.00775104761,0,0,26,-2.80589819,-0.00202201237,-0.0474150404,-1,27,-0.329719067,0.0271286666,-0.0494765639,-2,29,1.27051449,0.00387552381,0,0,25,-2.78721046,-0.0202201251,0,0,27,0.334488422,0.0116265714,0,0,29,1.28716719,0.019377619,0,0,26,-2.81005287,0.0101100625,0,0,27
1790283577.472067,308896,30.4293,0.2393,110,109,86,106,-0.0510855764,0,0.024738282,1,28,1.24669158,0.00775104761,-0.024738282,-1,27,-2.77924871,-0.00606603734,0,0,28,0.043395102,-0.019377619,0.024738282,1,27,1.25762177,-0.0465062857,0.024738282,1,26,-2.80588245,0.0323521979,0,0,27,-0.329719067,0.019377619,0,0,29,1.27051449,0.0271286666,0,0,25,-2.78719473,-0.0242641494,0,0,27,0.334488422,0.0116265714,-0.0494765639,-2,29,1.28716719,0.019377619,0,0,26,-2.81006861,-0.0283081736,0,0,27
1790283577.474091,308898,30.4293,0.2051,110,109,86,106,-0.0510855764,0.00387552381,0.024738282,1,28,1.24672186,0.0503818095,-0.0494765639,-2,27,-2.77924871,-0.0101100625,0,0,28,0.043395102,-0.0310041904,0.0494765639,2,27,1.25765204,0,0.024738282,1,26,-2.80588245,0.00404402474,0,0,27,-0.329749346,0.0310041904,0,0,29,1.27051449,-0.00387552381,0,0,25,-2.78721046,-0.0202201251,0,0,27,0.334518701,0.0581328608,0,0,29,1.28713691,-0.0387552381,0.024738282,1,26,-2.81005287,0.00202201237,0,0,27
1790283577.476177,308900,30.4293,0.2051,110,109,86,106,-0.0510855764,0.019377619,0.0494765639,2,28,1.24669158,0.00387552381,0,0,27,-2.77924871,-0.0202201251,0,0,28,0.043395102,-0.0387552381,0.0742148459,3,27,1.25765204,0,0.024738282,1,26,-2.80586672,0.0647043958,0,0,27,-0.329719067,0.0387552381,0,0,29,1.27051449,0.0155020952,0,0,25,-2.78721046,-0.0242641494,0,0,27,0.334518701,0,0,0,29,1.28713691,-0.0387552381,0,0,26,-2.81003714,0.034374211,0,0,27
1790283577.478175,308902,30.4293,0.2393,110,109,86,106,-0.0511461273,-0.0426307619,0.0742148459,3,28,1.24669158,0.00387552381,-0.024738282,-1,27,-2.77926445,-0.0384182371,0,0,28,0.043395102,-0.0387552381,0.024738282,1,27,1.25762177,0.0697594285,0.024738282,1,26,-2.80589819,0,0,0,27,-0.329749346,-0.00775104761,0,0,29,1.27048421,-0.0503818095,0,0,25,-2.78719473,0.0101100625,-0.0474150404,-1,27,0.334518701,0.0465062857,0,0,29,1.28713691,-0.0387552381,0,0,26,-2.81005287,0.00202201237,0,0,27
1790283577.480202,308903,30.4293,0.2393,110,109,86,106,-0.0511158518,-0.0348797143,0.0742148459,3,28,1.24669158,0,0,0,27,-2.77924871,-0.0141540868,-0.0474150404,-1,28,0.043395102,-0.0387552381,0.0494765639,2,27,1.25762177,-0.0465062857,0,0,26,-2.80589819,0,0,0,27,-0.329719067,0.0387552381,0,0,29,1.27051449,0.0155020952,0,0,25,-2.78721046,0.00202201237,0,0,27,0.334488422,0,0,0,29,1.28716719,0.0310041904,0,0,26,-2.81005287,0.00606603734,0,0,27
1790283577.482177,308906,30.4293,0.2393,110,109,86,106,-0.0511158518,-0.0503818095,0.0494765639,2,28,1.24672186,0.0581328608,-0.024738282,-1,27,-2.77924871,-0.00202201237,0,0,28,0.0433648229,-0.0620083809,0.024738282,1,27,1.25762177,-0.0503818095,0.0494765639,2,26,-2.80589819,0,-0.0474150404,-1,27,-0.329749346,0,0,0,29,1.27054477,0.0620083809,0,0,25,-2.78719473,0,0,0,27,0.334488422,0,0,0,29,1.28713691,-0.0310041904,-0.024738282,-1,26,-2.81005287,0.00404402474,-0.0474150404,-1,27
1790283577.484158,308908,30.4293,0.2051,110,109,86,106,-0.0511158518,-0.0503818095,0.024738282,1,28,1.24672186,0.0620083809,-0.0494765639,-2,27,-2.77924871,-0.016176099,0,0,28,0.0434253812,0.019377619,0.024738282,1,27,1.25762177,-0.0542573333,0.0494765639,2,26,-2.80588245,0.0262861624,0,0,27,-0.329719067,0.0348797143,0,0,29,1.27051449,0.00775104761,0,0,25,-2.78721046,-0.0202201251,-0.0474150404,-1,27,0.334518701,0.0658839047,0,0,29,1.28713691,-0.0465062857,0,0,26,-2.81005287,0.00808804948,0.0474150404,1,27
1790283577.486054,308910,30.4293,0.2735,110,109,86,106,-0.0511158518,-0.0387552381,0,0,28,1.24669158,0,-0.0494765639,-2,27,-2.77924871,-0.00808804948,0.0474150404,1,28,0.0433648229,-0.0232531428,0.0742148459,3,27,1.25765204,0,0.024738282,1,26,-2.80588245,0.0222421363,-0.0474150404,-1,27,-0.329719067,0.0271286666,0,0,29,1.27051449,0,0,0,25,-2.78721046,-0.0202201251,-0.0474150404,-1,27,0.334518701,0.0620083809,0,0,29,1.28716719,0.0271286666,0,0,26,-2.81005287,0.00404402474,-0.0474150404,-1,27
1790283577.488141,308912,30.4293,0.2393,110,109,86,106,-0.0511461273,-0.11239019,0.024738282,1,28,1.24669158,-0.00387552381,-0.024738282,-1,27,-2.77924871,-0.0141540868,0,0,28,0.043395102,-0.0155020952,0.024738282,1,27,1.25762177,-0.0581328608,0.0494765639,2,26,-2.80589819,0.00404402474,0,0,27,-0.329719067,0.0348797143,0.024738282,1,29,1.27051449,0,0,0,25,-2.78719473,0.0121320747,-0.0474150404,-1,27,0.334458143,-0.0503818095,0,0,29,1.28713691,-0.0387552381,0.024738282,1,26,-2.81006861,-0.0121320747,0,0,27
1790283577.490057,308914,30.4293,0.2393,110,109,86,106,-0.0510855764,0.019377619,0.024738282,1,28,1.24672186,0.0581328608,-0.024738282,-1,27,-2.77924871,-0.0101100625,0.0474150404,1,28,0.043395102,-0.0271286666,0.024738282,1,27,1.25765204,-0.0387552381,0.0494765639,2,26,-2.80589819,0.00202201237,-0.0474150404,-1,27,-0.329688787,0.0891370475,0,0,29,1.27051449,-0.0155020952,0.024738282,1,25,-2.78721046,-0.0202201251,0,0,27,0.334518701,0.0581328608,0.024738282,1,29,1.28713691,-0.0271286666,0.024738282,1,26,-2.81003714,0.00808804948,0,0,27
1790283577.492091,308915,30.4293,0.2735,110,109,86,106,-0.0510855764,0.019377619,0.024738282,1,28,1.24669158,0,-0.024738282,-1,27,-2.77924871,-0.016176099,0,0,28,0.043395102,-0.0271286666,0.024738282,1,27,1.25762177,-0.0426307619,0.0494765639,2,26,-2.80589819,0.00202201237,-0.0474150404,-1,27,-0.329719067,0.0232531428,0.024738282,1,29,1.27051449,0.0503818095,0,0,25,-2.78719473,0.0121320747,-0.0474150404,-1,27,0.334488422,0.0116265714,0,0,29,1.28716719,0.019377619,0,0,26,-2.81005287,0.00808804948,0.0474150404,1,27
1790283577.494176,308918,30.4293,0.2393,110,109,86,106,-0.0511158518,-0.0387552381,0.024738282,1,28,1.24669158,0,-0.024738282,-1,27,-2.77924871,-0.0121320747,0,0,28,0.043395102,-0.00387552381,0.024738282,1,27,1.25765204,-0.0155020952,0.024738282,1,26,-2.80591416,-0.018198112,0,0,27,-0.329719067,0.0503818095,-0.024738282,-1,29,1.27054477,0.0387552381,-0.0494765639,-2,25,-2.78719473,0.00606603734,0,0,27,0.334488422,0.0232531428,0,0,29,1.28710663,-0.0968880951,0.024738282,1,26,-2.81006861,-0.0121320747,0,0,27
1790283577.496189,308920,30.4293,0.2393,110,109,86,106,-0.0511158518,-0.0465062857,0.024738282,1,28,1.24669158,0.00775104761,-0.0494765639,-2,27,-2.77924871,-0.0101100625,0.0474150404,1,28,0.043395102,0.0387552381,0.0742148459,3,27,1.25762177,-0.0426307619,0.0494765639,2,26,-2.80589819,0,0,0,27,-0.329749346,-0.0232531428,-0.024738282,-1,29,1.27054477,0.0387552381,-0.0494765639,-2,25,-2.78721046,-0.0202201251,-0.0474150404,-1,27,0.334488422,-0.019377619,0,0,29,1.28713691,-0.0387552381,0,0,26,-2.81003714,0.0141540868,0,0,27
1790283577.498376,308922,30.4293,0.2393,110,109,86,106,-0.0510855764,-0.0465062857,0.024738282,1,28,1.24669158,0.00387552381,0,0,27,-2.77924871,-0.0222421363,0,0,28,0.043395102,-0.0155020952,0.0742148459,3,27,1.25768232,-0.0581328608,0.024738282,1,26,-2.80589819,0.0303301867,0,0,27,-0.329719067,0.0310041904,0.024738282,1,29,1.27051449,-0.0155020952,0.024738282,1,25,-2.78721046,-0.0202201251,0,0,27,0.334488422,0,0,0,29,1.28716719,0.019377619,0.024738282,1,26,-2.81005287,0.0101100625,0.0474150404,1,27
1790283577.500211,308924,30.4293,0.2393,110,109,86,106,-0.0510855764,0.019377619,0.024738282,1,28,1.24669158,0,0,0,27,-2.77926445,-0.0363962241,0,0,28,0.043395102,-0.0116265714,0.024738282,1,27,1.25762177,-0.0387552381,0.024738282,1,26,-2.80588245,0.0283081736,0,0,27,-0.329719067,0.0465062857,-0.024738282,-1,29,1.27051449,-0.0155020952,0,0,25,-2.78721046,-0.0202201251,0,0,27,0.334488422,0,0,0,29,1.28716719,0.00387552381,0,0,26,-2.81005287,0.0101100625,0,0,27
1790283577.502362,308926,30.4293,0.2393,110,109,86,106,-0.0510855764,-0.0697594285,0.12369141,5,28,1.24669158,0.00775104761,-0.0494765639,-2,27,-2.77926445,-0.0404402502,0,0,28,0.043395102,-0.0620083809,0.0494765639,2,27,1.25762177,-0.0465062857,0.024738282,1,26,-2.80588245,0.034374211,0,0,27,-0.329749346,-0.019377619,0,0,29,1.27054477,0.0426307619,0,0,25,-2.78719473,0.0101100625,0,0,27,0.334518701,0.0697594285,0,0,29,1.28716719,0.019377619,0,0,26,-2.81003714,0.0424622633,0,0,27
1790283577.504038,308927,30.4293,0.2393,110,109,86,106,-0.0510855764,-0.0697594285,0.12369141,5,28,1.24672186,0.0581328608,-0.024738282,-1,27,-2.77926445,-0.0404402502,0,0,28,0.043395102,-0.0620083809,0.0494765639,2,27,1.25762177,-0.0503818095,0.024738282,1,26,-2.80588245,0.0323521979,-0.0474150404,-1,27,-0.329749346,-0.019377619,0,0,29,1.27057505,0.10463915,0,0,25,-2.78721046,-0.0202201251,0,0,27,0.334518701,0.0697594285,0,0,29,1.28716719,0.0232531428,0,0,26,-2.81005287,0.00606603734,-0.0474150404,-1,27
1790283577.506075,308930,30.4293,0.2393,110,109,86,106,-0.0510855764,0,0.0494765639,2,28,1.24672186,0.0620083809,-0.024738282,-1,27,-2.77924871,-0.00808804948,0,0,28,0.0434253812,0.0348797143,0.024738282,1,27,1.25768232,0.0736349523,0.0494765639,2,26,-2.80589819,0.00808804948,0.0474150404,1,27,-0.329749346,0.0968880951,0,0,29,1.27051449,0.0387552381,0,0,25,-2.78721046,-0.0202201251,0,0,27,0.334488422,0,0,0,29,1.28713691,-0.0387552381,0,0,26,-2.81005287,0.00606603734,0,0,27
1790283577.507854,308932,30.4293,0.2393,110,109,86,106,-0.0511158518,-0.0503818095,0,0,28,1.24669158,-0.0116265714,-0.0742148459,-3,27,-2.77924871,-0.00808804948,0.0474150404,1,28,0.043395102,-0.00387552381,0.0494765639,2,27,1.25765204,-0.0503818095,0.024738282,1,26,-2.80589819,0.00404402474,0,0,27,-0.329719067,0.0271286666,0,0,29,1.27054477,0.0387552381,0,0,25,-2.78721046,-0.016176099,0.0474150404,1,27,0.334488422,0.0116265714,0,0,29,1.28716719,0.0232531428,0.024738282,1,26,-2.81006861,-0.0141540868,0,0,27
1790283577.510148,308933,30.4293,0.2393,110,109,86,106,-0.0511158518,-0.0620083809,0.024738282,1,28,1.24663103,-0.108514667,-0.024738282,-1,27,-2.77924871,-0.00808804948,0.0474150404,1,28,0.043395102,-0.0697594285,0.0494765639,2,27,1.25762177,-0.0658839047,0,0,26,-2.80588245,0.0303301867,-0.0474150404,-1,27,-0.329719067,0.0232531428,0,0,29,1.27051449,-0.019377619,0,0,25,-2.78719473,0.00202201237,-0.0474150404,-1,27,0.334488422,0.0116265714,-0.024738282,-1,29,1.28713691,-0.0387552381,0.024738282,1,26,-2.81003714,0.0303301867,0,0,27
1790283577.512285,308936,30.4293,0.2051,110,109,86,106,-0.0510855764,0.00775104761,0,0,28,1.24669158,0.00775104761,0,0,27,-2.77924871,-0.0141540868,0,0,28,0.043395102,-0.019377619,0.024738282,1,27,1.25765204,0.00387552381,0.0742148459,3,26,-2.80588245,0.0283081736,0.0474150404,1,27,-0.329719067,0.0426307619,0,0,29,1.27054477,0.0503818095,0,0,25,-2.78719473,0.00202201237,-0.0474150404,-1,27,0.334518701,0.0581328608,0,0,29,1.28713691,-0.0387552381,0.024738282,1,26,-2.81003714,0.0303301867,0,0,27
1790283577.514126,308938,30.4293,0.2051,110,109,86,106,-0.0511461273,-0.108514667,0.0742148459,3,28,1.24669158,0.00387552381,0.024738282,1,27,-2.77923298,-0.00404402474,0.0474150404,1,28,0.0433648229,-0.0658839047,0.0742148459,3,27,1.25765204,-0.0465062857,0.024738282,1,26,-2.80588245,0.0363962241,0.0474150404,1,27,-0.329719067,0.0426307619,0,0,29,1.27051449,-0.0155020952,0,0,25,-2.78721046,-0.0242641494,0,0,27,0.334488422,0,-0.024738282,-1,29,1.28713691,-0.0232531428,0,0,26,-2.8100214,0.00808804948,0,0,27
1790283577.516158,308940,30.4205,0.2393,110,109,86,106,-0.0510855764,0.0271286666,0.0494765639,2,28,1.24669158,0.00387552381,0.024738282,1,27,-2.77924871,-0.00808804948,0,0,28,0.043395102,-0.019377619,0.0494765639,2,27,1.25765204,0.0155020952,0.024738282,1,26,-2.80591416,-0.018198112,0.0474150404,1,27,-0.329719067,0.0503818095,0,0,29,1.27054477,0.0387552381,0,0,25,-2.78719473,-0.0262861624,0,0,27,0.334518701,0.0581328608,-0.024738282,-1,29,1.28713691,0.0232531428,0,0,26,-2.81005287,0.018198112,0,0,27
