src,recv_epoch,qw,qx,qy,qz,roll,pitch,yaw,ax,ay,az,gx,gy,gz
sportmodestate,1790278494.091451,0.992901564,0.000977175543,-0.00710017933,-0.118723571,0.00362675171,-0.0138679743,-0.238039821,0.20470424,0.159214407,9.41998672,-0.0127831716,0.0149137005,-0.0106526427
sportmodestate,1790278494.094672,0.9929021,0.000981676392,-0.00710204476,-0.118718438,0.00363606191,-0.0138706295,-0.23802954,0.223857865,0.165199921,9.33738708,-0.0063915858,0.029827401,-0.00745685026
sportmodestate,1790278494.099838,0.9929021,0.000981676392,-0.00710204476,-0.118718438,0.00363606191,-0.0138706295,-0.23802954,0.223857865,0.165199921,9.33738708,-0.0063915858,0.029827401,-0.00745685026
sportmodestate,1790278494.100871,0.992902398,0.000977202551,-0.00710585341,-0.118715838,0.00362804532,-0.0138792647,-0.238024265,0.231040463,0.0718260482,9.38766479,-0.0202400219,0.0170442294,-0.00532632135
sportmodestate,1790278494.104151,0.992902398,0.000978099415,-0.00711114332,-0.118715793,0.0036310819,-0.0138895577,-0.23802422,0.253785372,0.1316811,9.39724159,-0.015978964,0.00958737917,-0.00958737917
sportmodestate,1790278494.107511,0.992901742,0.000969961577,-0.00710535236,-0.118721314,0.00361362216,-0.0138799688,-0.238035217,0.253785372,0.1316811,9.39724159,-0.0213052854,0.0117179072,-0.0127831716
sportmodestate,1790278494.110871,0.992901981,0.00098610553,-0.00712449104,-0.118718341,0.00365018868,-0.0139141539,-0.238029554,0.233434662,0.124498487,9.32900715,-0.00852211472,0.0031957929,0.00213052868
sportmodestate,1790278494.114333,0.992902815,0.000974782452,-0.00712600537,-0.118712038,0.00362797221,-0.013919875,-0.23801671,0.20350714,0.0933738649,9.35175228,-0.018109493,-0.00532632135,0.00106526434
sportmodestate,1790278494.117682,0.992903471,0.000974380237,-0.0071152444,-0.118706293,0.00362453726,-0.0138986185,-0.238005087,0.226252064,0.118512981,9.45709705,-0.0138484361,0.0266316086,-0.00852211472
sportmodestate,1790278494.121370,0.992903531,0.000965736923,-0.00712914485,-0.118705399,0.00361066102,-0.0139282802,-0.238003224,0.226252064,0.118512981,9.45709705,-0.00958737917,0.00426105736,-0.0138484361
sportmodestate,1790278494.124240,0.992904007,0.000968565233,-0.00713583641,-0.11870113,0.00361780706,-0.0139409127,-0.237994716,0.219069451,0.104147777,9.44153404,-0.0149137005,0.0031957929,-0.0138484361
sportmodestate,1790278494.127550,0.992904067,0.000961352722,-0.00712846266,-0.118700795,0.00360172731,-0.0139279831,-0.237993911,0.235828862,0.152031809,9.43554878,-0.0202400219,0.018109493,-0.0031957929
sportmodestate,1790278494.130993,0.992904603,0.00096109556,-0.0071333223,-0.118696012,0.00360230356,-0.0139377126,-0.2379843,0.235828862,0.152031809,9.43554878,-0.0149137005,0.018109493,-0.00426105736
sportmodestate,1790278494.134264,0.992905378,0.000957076438,-0.0071307933,-0.118690111,0.00359363807,-0.0139336661,-0.237972304,0.222660765,0.128089786,9.42716885,-0.0106526427,0.0170442294,-0.00106526434
sportmodestate,1790278494.137793,0.992906094,0.000955901283,-0.00711995782,-0.118684903,0.00358865783,-0.0139124459,-0.237961754,0.193930343,0.10295067,9.36970806,-0.0117179072,0.0234358143,-0.0063915858
sportmodestate,1790278494.141044,0.992905557,0.000965140411,-0.00712512527,-0.118689343,0.00360829593,-0.013920499,-0.237970844,0.193930343,0.10295067,9.36970806,-0.0063915858,0.00745685026,-0.0106526427
sportmodestate,1790278494.144394,0.992904782,0.000954450108,-0.00712667359,-0.118694894,0.00358751114,-0.0139260897,-0.237981901,0.215478152,0.116118781,9.36611748,0.00213052868,-0.00958737917,-0.00745685026
sportmodestate,1790278494.147822,0.99290365,0.000953759125,-0.00712456414,-0.118704624,0.00358577399,-0.0139220301,-0.238001496,0.215478152,0.116118781,9.36611748,-0.0117179072,0.00958737917,-0.0149137005
sportmodestate,1790278494.151024,0.992905259,0.000961949758,-0.00711176125,-0.118691586,0.00359881739,-0.013894706,-0.237975255,0.208295554,0.0861912593,9.36491966,-0.0149137005,0.0468716286,-0.0127831716
sportmodestate,1790278494.154472,0.9929052,0.000967284548,-0.00710998708,-0.118692473,0.00360900327,-0.0138899144,-0.237977087,0.177170932,0.135272399,9.37689114,-0.0063915858,-0.00852211472,0.00213052868
sportmodestate,1790278494.157738,0.9929052,0.000967284548,-0.00710998708,-0.118692473,0.00360900327,-0.0138899144,-0.237977087,0.177170932,0.135272399,9.37689114,-0.0063915858,-0.00852211472,0.00213052868
sportmodestate,1790278494.161135,0.992905617,0.000965109561,-0.00709823938,-0.118689626,0.00360185374,-0.0138671109,-0.237971231,0.137666598,0.152031809,9.46188545,-0.0106526427,0.0138484361,-0.00532632135
sportmodestate,1790278494.165399,0.992906451,0.000967317203,-0.00710405828,-0.118682496,0.00360752037,-0.0138781685,-0.237956956,0.137666598,0.152031809,9.46188545,-0.0063915858,0.0266316086,-0.00106526434
sportmodestate,1790278494.167937,0.992906153,0.000972441514,-0.00710138539,-0.118685007,0.00361709786,-0.0138716353,-0.237962067,0.18435353,0.0945709646,9.36013126,-0.0266316086,0.0287621357,-0.0063915858
sportmodestate,1790278494.171701,0.992905736,0.000969976594,-0.00710316468,-0.118687883,0.00361266523,-0.0138757424,-0.237967849,0.155623108,0.142454997,9.32421875,-0.0191747583,0,-0.0138484361
sportmodestate,1790278494.174540,0.992905617,0.00097595132,-0.00710956799,-0.118688665,0.00362606277,-0.0138870375,-0.237969548,0.0969651714,0.143652096,9.34097767,-0.00426105736,0.018109493,-0.00852211472
sportmodestate,1790278494.177501,0.992906332,0.000987154432,-0.00709924707,-0.118683368,0.00364578702,-0.0138639007,-0.237958968,0.0969651714,0.143652096,9.34097767,-0.00426105736,0.018109493,-0.0063915858
sportmodestate,1790278494.181017,0.992907166,0.000979379052,-0.00709937187,-0.118676282,0.00363027607,-0.0138660204,-0.237944573,0.130484,0.150834709,9.33618927,-0.0170442294,0.00426105736,-0.00213052868
sportmodestate,1790278494.184298,0.992907166,0.000977391843,-0.00708070444,-0.118677631,0.00362191489,-0.0138294166,-0.237947136,0.113724582,0.138863698,9.49779797,0.00213052868,0.0106526427,-0.0117179072
sportmodestate,1790278494.187726,0.992905974,0.000974894967,-0.00707548577,-0.118687898,0.0036158599,-0.013819607,-0.237967744,0.113724582,0.138863698,9.49779797,-0.0223705508,0.0255663432,-0.0127831716
sportmodestate,1790278494.191171,0.992903769,0.000970520196,-0.00707988255,-0.118705966,0.00360846752,-0.0138293114,-0.238004118,0.154426008,0.16759412,9.40921307,-0.00958737917,0.015978964,-0.015978964
sportmodestate,1790278494.194440,0.992903948,0.000975180184,-0.00706570456,-0.118705474,0.00361434766,-0.0138000511,-0.23800309,0.125695586,0.18555063,9.39843845,-0.0063915858,0.0245010797,-0.0106526427
sportmodestate,1790278494.197775,0.992903531,0.000981716905,-0.00707310531,-0.118708938,0.00362913543,-0.0138131846,-0.238010183,0.125695586,0.18555063,9.39843845,-0.0127831716,0.00852211472,-0.00958737917
sportmodestate,1790278494.201064,0.992902696,0.000991642359,-0.0070627383,-0.118716627,0.00364649156,-0.0137902116,-0.23802571,0.126892686,0.164002821,9.38407326,0.00106526434,0.0063915858,-0.018109493
sportmodestate,1790278494.204315,0.99290216,0.00100448413,-0.00705975248,-0.11872042,0.00367133901,-0.0137812179,-0.238033533,0.111330383,0.175973818,9.36611748,-0.0106526427,0.00426105736,-0.0031957929
sportmodestate,1790278494.207483,0.99290216,0.000999037176,-0.00704783201,-0.118721649,0.00365770655,-0.0137588345,-0.238035843,0.111330383,0.175973818,9.36611748,-0.0202400219,0.0223705508,-0.00426105736
sportmodestate,1790278494.211027,0.992902339,0.00100101111,-0.00705448817,-0.118719876,0.00366318342,-0.0137715908,-0.238032356,0.104147777,0.158017308,9.3828764,-0.0063915858,0.00958737917,-0.00106526434
