recv_epoch,tick,power_v,power_a,ff_FR,ff_FL,ff_RR,ff_RL,q_FR_hip,dq_FR_hip,tau_FR_hip,cnt_FR_hip,temp_FR_hip,q_FR_thigh,dq_FR_thigh,tau_FR_thigh,cnt_FR_thigh,temp_FR_thigh,q_FR_calf,dq_FR_calf,tau_FR_calf,cnt_FR_calf,temp_FR_calf,q_FL_hip,dq_FL_hip,tau_FL_hip,cnt_FL_hip,temp_FL_hip,q_FL_thigh,dq_FL_thigh,tau_FL_thigh,cnt_FL_thigh,temp_FL_thigh,q_FL_calf,dq_FL_calf,tau_FL_calf,cnt_FL_calf,temp_FL_calf,q_RR_hip,dq_RR_hip,tau_RR_hip,cnt_RR_hip,temp_RR_hip,q_RR_thigh,dq_RR_thigh,tau_RR_thigh,cnt_RR_thigh,temp_RR_thigh,q_RR_calf,dq_RR_calf,tau_RR_calf,cnt_RR_calf,temp_RR_calf,q_RL_hip,dq_RL_hip,tau_RL_hip,cnt_RL_hip,temp_RL_hip,q_RL_thigh,dq_RL_thigh,tau_RL_thigh,cnt_RL_thigh,temp_RL_thigh,q_RL_calf,dq_RL_calf,tau_RL_calf,cnt_RL_calf,temp_RL_calf
1790283468.388781,199813,30.4736,0.2393,104,102,81,102,-0.0510855764,0,0.024738282,1,27,1.24663103,-0.0271286666,0,0,26,-2.77924871,-0.016176099,0,0,27,0.043395102,-0.0387552381,0.0494765639,2,27,1.25753093,-0.0387552381,0.0494765639,2,26,-2.80589819,-0.00202201237,0,0,27,-0.329022765,0,-0.024738282,-1,28,1.27024198,-0.0503818095,0.024738282,1,25,-2.78717899,0.0384182371,-0.0474150404,-1,27,0.333156198,-0.00387552381,0.024738282,1,28,1.28713691,-0.00387552381,0,0,25,-2.81005287,0.00808804948,-0.0474150404,-1,27
1790283468.390673,199815,30.4736,0.2393,104,102,81,102,-0.0511158518,-0.0465062857,0.024738282,1,27,1.24666131,0.0426307619,-0.0494765639,-2,26,-2.77926445,-0.0424622633,0,0,27,0.043395102,-0.0387552381,0.0494765639,2,27,1.25753093,-0.0542573333,0.0494765639,2,26,-2.80589819,0.0242641494,-0.0474150404,-1,27,-0.329022765,-0.00775104761,0,0,28,1.27027225,0.0155020952,0,0,25,-2.78719473,0,0,0,27,0.333186477,-0.0116265714,-0.024738282,-1,28,1.28710663,-0.0465062857,0,0,25,-2.81005287,0.0121320747,0.0474150404,1,27
1790283468.392880,199817,30.4736,0.2051,104,102,81,102,-0.0510855764,0.00775104761,0.024738282,1,27,1.24663103,-0.0232531428,0,0,26,-2.77924871,-0.0202201251,0,0,27,0.043395102,-0.0426307619,0.024738282,1,27,1.25756121,-0.0155020952,0.0494765639,2,26,-2.80589819,0,0,0,27,-0.329022765,-0.00387552381,0,0,28,1.27027225,0.0155020952,0,0,25,-2.78721046,-0.0222421363,0,0,27,0.333216757,0.0465062857,0,0,28,1.28710663,-0.0542573333,0,0,25,-2.81003714,0.0424622633,0.0474150404,1,27
1790283468.395048,199819,30.4736,0.2051,104,102,81,102,-0.0510855764,0,0.024738282,1,27,1.24666131,0.0426307619,-0.0494765639,-2,26,-2.77924871,-0.0202201251,0,0,27,0.043395102,-0.0155020952,0.0742148459,3,27,1.25753093,-0.0387552381,0,0,26,-2.80589819,-0.0101100625,-0.0474150404,-1,27,-0.328992486,0.0426307619,0,0,28,1.27024198,-0.0503818095,0,0,25,-2.78721046,-0.0303301867,0,0,27,0.333216757,0.0465062857,-0.024738282,-1,28,1.28713691,0.00387552381,0,0,25,-2.81005287,0.00606603734,-0.0474150404,-1,27
1790283468.396914,199821,30.4736,0.2393,104,102,81,102,-0.0510855764,0,0.024738282,1,27,1.24663103,-0.00775104761,-0.024738282,-1,26,-2.77924871,-0.0202201251,0,0,27,0.043395102,-0.0155020952,0.0742148459,3,27,1.25756121,-0.00775104761,0,0,26,-2.80589819,0,0,0,27,-0.329053044,-0.0658839047,0,0,28,1.27027225,-0.00387552381,-0.0494765639,-2,25,-2.78721046,-0.0303301867,0,0,27,0.333186477,0.00387552381,0,0,28,1.28710663,-0.0387552381,0,0,25,-2.8100214,0.0808805004,0,0,27
1790283468.398765,199823,30.4736,0.2393,104,102,81,102,-0.0511158518,-0.0465062857,0.024738282,1,27,1.24666131,0.0426307619,-0.0494765639,-2,26,-2.77924871,-0.0202201251,0.0474150404,1,27,0.0434253812,-0.0387552381,0.024738282,1,27,1.25753093,-0.0620083809,0.024738282,1,26,-2.80589819,-0.0101100625,0.0474150404,1,27,-0.329022765,0.0658839047,0,0,28,1.27027225,0,-0.024738282,-1,25,-2.78721046,-0.0262861624,0,0,27,0.333216757,0.0503818095,0,0,28,1.28710663,-0.0542573333,0,0,25,-2.81005287,0.0121320747,0,0,27
1790283468.401095,199825,30.4824,0.2051,104,102,81,102,-0.0511158518,-0.0387552381,0.0494765639,2,27,1.24663103,-0.0116265714,0,0,26,-2.77923298,0.0141540868,0,0,27,0.043395102,-0.0310041904,0.0742148459,3,27,1.25750065,0.00775104761,0.0742148459,3,26,-2.80588245,0.0283081736,0,0,27,-0.329053044,-0.0658839047,0,0,28,1.27027225,0.0116265714,0,0,25,-2.78719473,0.00202201237,0,0,27,0.333216757,0.0387552381,-0.0494765639,-2,28,1.28713691,0.00775104761,0,0,25,-2.81003714,0.0141540868,0,0,27
1790283468.403038,199827,30.4736,0.2393,104,102,81,102,-0.0511461273,-0.0968880951,0.024738282,1,27,1.24666131,0.0232531428,-0.0494765639,-2,26,-2.77924871,-0.0222421363,0,0,27,0.043395102,-0.0348797143,0.024738282,1,27,1.25759149,0.0387552381,0.0494765639,2,26,-2.80589819,-0.0101100625,0,0,27,-0.329022765,-0.00775104761,0,0,28,1.27024198,-0.0348797143,0,0,25,-2.78719473,0.00202201237,0,0,27,0.333216757,0.0542573333,0,0,28,1.28710663,-0.0426307619,0,0,25,-2.81005287,0.0202201251,0,0,27
1790283468.404898,199829,30.4824,0.2051,104,102,81,102,-0.0511158518,-0.0387552381,0.0742148459,3,27,1.24666131,0.0232531428,-0.0494765639,-2,26,-2.77924871,-0.0202201251,0,0,27,0.043395102,-0.0387552381,0.0494765639,2,27,1.25756121,0,0.0494765639,2,26,-2.80589819,-0.0101100625,0,0,27,-0.329022765,0.0503818095,0,0,28,1.27027225,0.0271286666,0,0,25,-2.78719473,0.00202201237,0,0,27,0.333216757,0.0387552381,0.024738282,1,28,1.28710663,-0.0426307619,0,0,25,-2.81005287,0.0202201251,0,0,27
1790283468.406764,199830,30.4736,0.2393,104,102,81,102,-0.0510855764,0.00387552381,0,0,27,1.24663103,0.0271286666,-0.0494765639,-2,26,-2.77924871,-0.0121320747,0,0,27,0.043395102,-0.0232531428,0.024738282,1,27,1.25756121,0,0.024738282,1,26,-2.80588245,0.0323521979,-0.0474150404,-1,27,-0.329022765,0.00387552381,0,0,28,1.27027225,0.0155020952,-0.024738282,-1,25,-2.78721046,-0.0262861624,-0.0474150404,-1,27,0.333186477,-0.0155020952,0,0,28,1.28713691,0.00387552381,0,0,25,-2.81005287,-0.0141540868,0.0474150404,1,27
1790283468.408701,199833,30.4824,0.2051,104,102,81,102,-0.0510855764,0,0.024738282,1,27,1.24666131,0.0387552381,0,0,26,-2.77924871,-0.00808804948,0.0474150404,1,27,0.0434253812,0.0232531428,0.024738282,1,27,1.25759149,0.0542573333,0,0,26,-2.80589819,-0.00404402474,0,0,26,-0.328992486,0.0620083809,-0.0494765639,-2,28,1.27027225,0.0116265714,0,0,25,-2.78721046,-0.0262861624,0,0,27,0.333216757,0.0465062857,0,0,28,1.28713691,0.00775104761,0,0,25,-2.81005287,0.0202201251,0,0,27
1790283468.410960,199835,30.4736,0.2051,104,102,81,102,-0.0510552973,0.0542573333,0.024738282,1,27,1.24666131,0.0387552381,-0.024738282,-1,26,-2.77924871,-0.0141540868,0,0,27,0.043395102,-0.0387552381,0.024738282,1,27,1.25756121,-0.00775104761,0.0494765639,2,26,-2.80589819,0.00202201237,0,0,26,-0.328992486,0.0581328608,0,0,28,1.27027225,0.0426307619,0,0,25,-2.78719473,0,-0.0474150404,-1,27,0.333186477,-0.019377619,0,0,28,1.28713691,0.00387552381,0,0,25,-2.81005287,0.016176099,0,0,27
1790283468.412834,199837,30.4824,0.2051,104,102,81,102,-0.0511158518,-0.0426307619,0.024738282,1,27,1.24666131,0.0387552381,-0.0494765639,-2,26,-2.77926445,-0.0424622633,0,0,27,0.0434253812,0.0116265714,0.024738282,1,27,1.25756121,0.0155020952,0.024738282,1,26,-2.80588245,0.00404402474,0.0474150404,1,26,-0.329022765,-0.0116265714,0,0,28,1.27027225,0.019377619,0,0,25,-2.78719473,0,-0.0474150404,-1,27,0.333186477,-0.00387552381,0,0,28,1.28710663,-0.0542573333,0,0,25,-2.81005287,0.016176099,-0.0474150404,-1,27
1790283468.415035,199839,30.4736,0.2393,104,102,81,102,-0.0510855764,0.0116265714,0,0,27,1.24663103,-0.0387552381,-0.0742148459,-3,26,-2.77924871,-0.018198112,0,0,27,0.043395102,-0.0503818095,0,0,27,1.25756121,0.00387552381,0.024738282,1,26,-2.80589819,-0.00202201237,-0.0474150404,-1,26,-0.328992486,0.0581328608,-0.024738282,-1,28,1.27024198,0.0387552381,0,0,25,-2.78721046,0,0,0,27,0.333216757,0.0620083809,0,0,28,1.28713691,0,0,0,25,-2.81005287,0.016176099,0,0,27
1790283468.416982,199841,30.4736,0.2393,104,102,81,102,-0.0510855764,0.0116265714,0.0494765639,2,27,1.24663103,-0.0232531428,-0.0742148459,-3,26,-2.77923298,0.018198112,0,0,27,0.0434253812,0.0155020952,0,0,27,1.25756121,0.00387552381,0.024738282,1,26,-2.80589819,-0.00404402474,0,0,27,-0.328992486,0.0387552381,-0.0494765639,-2,28,1.27027225,0.0348797143,0,0,25,-2.78719473,0.00606603734,-0.0474150404,-1,27,0.333216757,0.0620083809,0,0,28,1.28710663,-0.0387552381,0.024738282,1,25,-2.81006861,-0.0101100625,0,0,27
1790283468.419034,199843,30.4736,0.2393,104,102,81,102,-0.0510855764,0.0155020952,0.024738282,1,27,1.24666131,-0.019377619,-0.0742148459,-3,26,-2.77923298,0.0121320747,0,0,27,0.043395102,-0.0232531428,0.0742148459,3,27,1.25753093,-0.0620083809,0.024738282,1,26,-2.80588245,0.0242641494,0.0474150404,1,27,-0.329022765,-0.0155020952,0,0,28,1.27027225,0.0503818095,-0.0494765639,-2,25,-2.78721046,-0.0323521979,0,0,27,0.333186477,-0.00387552381,0,0,28,1.28713691,0,0,0,25,-2.81006861,-0.0101100625,0,0,27
1790283468.421046,199845,30.4736,0.2051,104,102,81,102,-0.0510855764,0.00387552381,0.0494765639,2,27,1.24666131,0.0310041904,-0.0494765639,-2,26,-2.77924871,-0.018198112,0,0,27,0.043395102,-0.0348797143,0.0742148459,3,27,1.25756121,0.019377619,0.024738282,1,26,-2.80589819,-0.00606603734,0,0,27,-0.329022765,-0.0116265714,0,0,28,1.27027225,0.0387552381,0,0,25,-2.78722644,-0.0525723249,0,0,27,0.333216757,0.0426307619,0.024738282,1,28,1.28713691,0.00775104761,0,0,25,-2.81006861,-0.0121320747,0.0474150404,1,27
1790283468.423057,199847,30.4736,0.2051,104,102,81,102,-0.0510855764,0.00387552381,0.024738282,1,27,1.24669158,0.0813859999,-0.024738282,-1,26,-2.77924871,-0.0202201251,0,0,27,0.0434253812,0.00775104761,0.024738282,1,27,1.25756121,0.00387552381,0,0,26,-2.80589819,0.00202201237,0,0,27,-0.329022765,-0.00387552381,-0.024738282,-1,28,1.27027225,0.0465062857,0,0,25,-2.78722644,-0.0586383604,0,0,27,0.333156198,-0.0620083809,-0.0494765639,-2,28,1.28710663,-0.0387552381,0,0,25,-2.81006861,-0.0141540868,0,0,27
1790283468.424902,199849,30.4736,0.2393,104,102,81,102,-0.0510855764,0.0116265714,0,0,27,1.24666131,-0.00775104761,-0.024738282,-1,26,-2.77923298,0.0141540868,0,0,27,0.043395102,-0.0387552381,0.0494765639,2,27,1.25753093,-0.0465062857,0.0494765639,2,26,-2.80589819,0.00202201237,0,0,27,-0.329022765,-0.00387552381,-0.0494765639,-2,28,1.27027225,0.0348797143,0,0,25,-2.78719473,0.0101100625,-0.0474150404,-1,27,0.333216757,0.0503818095,0,0,28,1.28713691,0.0155020952,0,0,25,-2.81003714,0.0444842726,0.0474150404,1,27
1790283468.426881,199851,30.4736,0.2051,104,102,81,102,-0.0511158518,-0.0348797143,0.0494765639,2,27,1.24663103,-0.0271286666,-0.024738282,-1,26,-2.77924871,-0.0202201251,0,0,27,0.043395102,-0.0310041904,0.0742148459,3,27,1.25753093,-0.0503818095,0,0,26,-2.80589819,0.00202201237,0,0,27,-0.329022765,0.00775104761,0,0,28,1.27027225,0.0348797143,0,0,25,-2.78719473,0.0101100625,-0.0474150404,-1,27,0.333216757,0.0426307619,0,0,28,1.28713691,0.0155020952,0,0,25,-2.81003714,0.0444842726,0.0474150404,1,27
1790283468.428905,199853,30.4736,0.2393,104,102,81,102,-0.0511461273,-0.0930125713,0.024738282,1,27,1.24663103,-0.019377619,-0.0494765639,-2,26,-2.77924871,-0.0121320747,0,0,27,0.043395102,0.0232531428,0.024738282,1,27,1.25753093,-0.0542573333,0.024738282,1,26,-2.80589819,0.00808804948,-0.0474150404,-1,27,-0.329022765,0,-0.024738282,-1,28,1.27024198,-0.00387552381,0,0,25,-2.78721046,-0.0222421363,0,0,27,0.333216757,0.0503818095,0,0,28,1.28713691,0,0,0,25,-2.81003714,0.0485282987,0,0,27
1790283468.431087,199855,30.4824,0.2051,104,102,81,102,-0.0511158518,-0.0387552381,0.0494765639,2,27,1.24666131,0.0387552381,-0.0494765639,-2,26,-2.77923298,0.00606603734,0,0,27,0.0434253812,0.0232531428,0.024738282,1,27,1.25756121,0.0465062857,0.024738282,1,26,-2.80588245,0.0303301867,0,0,27,-0.328992486,0.0620083809,0,0,28,1.27030253,0.0930125713,0,0,25,-2.78719473,0.00606603734,0,0,27,0.333186477,-0.00387552381,0,0,28,1.28710663,-0.0426307619,0,0,25,-2.81006861,-0.0121320747,0,0,27
1790283468.432791,199857,30.4647,0.2393,104,102,81,102,-0.0511158518,-0.0387552381,0.0494765639,2,27,1.24666131,0.0426307619,-0.0494765639,-2,26,-2.77924871,-0.0101100625,0,0,27,0.043395102,-0.0387552381,0.0742148459,3,27,1.25756121,0.0116265714,0,0,26,-2.80589819,-0.00202201237,0.0474150404,1,27,-0.328992486,0.0542573333,0,0,28,1.27024198,-0.0116265714,0,0,25,-2.78721046,-0.0283081736,0,0,27,0.333186477,-0.0155020952,0,0,28,1.28713691,0.0155020952,0.024738282,1,25,-2.81005287,0.0121320747,0,0,27
1790283468.434947,199859,30.4736,0.2393,104,102,81,102,-0.0510855764,-0.00387552381,0.024738282,1,27,1.24669158,0.10463915,-0.024738282,-1,26,-2.77926445,-0.0444842726,-0.0474150404,-1,27,0.043395102,-0.0387552381,0.0742148459,3,27,1.25753093,-0.0620083809,0.024738282,1,26,-2.80589819,0,0,0,27,-0.329022765,0,0,0,28,1.27027225,0.00387552381,0,0,25,-2.78719473,0.00808804948,0,0,27,0.333186477,0,0,0,28,1.28713691,0.0155020952,0,0,25,-2.81003714,0.0384182371,0.0474150404,1,27
1790283468.436998,199861,30.4736,0.2051,104,102,81,102,-0.0510855764,0.00387552381,0,0,27,1.24666131,0.0387552381,-0.0494765639,-2,26,-2.77924871,-0.0141540868,0,0,27,0.043395102,-0.0387552381,0.0742148459,3,27,1.25753093,-0.0465062857,0.024738282,1,26,-2.80588245,0.0242641494,0.0474150404,1,27,-0.329022765,0.00387552381,-0.024738282,-1,28,1.27030253,-0.0465062857,0,0,25,-2.78721046,-0.0222421363,0,0,27,0.333216757,0.0387552381,0,0,28,1.28710663,-0.0387552381,0,0,25,-2.81006861,-0.00808804948,0,0,27
1790283468.438943,199863,30.4824,0.2393,104,102,81,102,-0.0510855764,0.00387552381,0,0,27,1.24666131,0.0465062857,-0.024738282,-1,26,-2.77924871,-0.0202201251,0.0474150404,1,27,0.043395102,-0.0310041904,0.0742148459,3,27,1.25753093,-0.0620083809,0.024738282,1,26,-2.80588245,0.0303301867,-0.0474150404,-1,27,-0.329022765,0.00387552381,0,0,28,1.27027225,0.0155020952,0,0,25,-2.78721046,-0.0202201251,-0.0474150404,-1,27,0.333216757,0.0387552381,0,0,28,1.28713691,0,0,0,25,-2.81005287,0.0202201251,0,0,27
1790283468.440883,199865,30.4736,0.2393,104,102,81,102,-0.0511158518,-0.0387552381,0.0494765639,2,27,1.24666131,0.0387552381,-0.0494765639,-2,26,-2.77923298,-0.0424622633,0.0474150404,1,27,0.043395102,-0.0232531428,0.0742148459,3,27,1.25753093,0.0620083809,0.024738282,1,26,-2.80589819,0.00202201237,0,0,27,-0.328992486,0.0503818095,-0.024738282,-1,28,1.27027225,0.0116265714,0,0,25,-2.78721046,-0.0283081736,0,0,27,0.333186477,0.00387552381,0.024738282,1,28,1.28713691,0.00775104761,0.024738282,1,25,-2.81005287,0.0101100625,0.0474150404,1,27
1790283468.442884,199867,30.4736,0.2393,104,102,81,102,-0.0511158518,-0.0387552381,0.024738282,1,27,1.24666131,0.0310041904,-0.0742148459,-3,26,-2.77924871,-0.018198112,0.0474150404,1,27,0.043395102,-0.0387552381,0,0,27,1.25756121,0.00387552381,0,0,26,-2.80588245,0.0303301867,0,0,27,-0.329053044,-0.0542573333,0,0,28,1.27030253,0.0775104761,-0.0494765639,-2,25,-2.78719473,0,0,0,27,0.333216757,0.0387552381,0,0,28,1.28713691,0.0116265714,-0.0494765639,-2,25,-2.81005287,0.00808804948,0,0,27
1790283468.444917,199869,30.4736,0.2393,104,102,81,102,-0.0511158518,-0.0658839047,0.0494765639,2,27,1.24666131,0.0348797143,-0.0494765639,-2,26,-2.77924871,-0.0141540868,0,0,27,0.0434253812,0.019377619,0.024738282,1,27,1.25753093,-0.0426307619,0,0,26,-2.80591416,-0.0303301867,0,0,27,-0.329022765,0,0,0,28,1.27027225,0.0310041904,0,0,25,-2.78719473,-0.0323521979,0,0,27,0.333156198,-0.0542573333,0,0,28,1.28713691,0.00387552381,0,0,25,-2.81005287,0.0202201251,0.0474150404,1,27
1790283468.446789,199871,30.4824,0.2393,104,102,81,102,-0.0511158518,-0.0581328608,0.024738282,1,27,1.24666131,0.0387552381,-0.024738282,-1,26,-2.77924871,-0.016176099,0,0,27,0.043395102,-0.0387552381,0.0742148459,3,27,1.25756121,0.00775104761,0.024738282,1,26,-2.80589819,0,0,0,27,-0.328992486,0.0620083809,0,0,28,1.27027225,0.0155020952,0,0,25,-2.78721046,-0.0222421363,0,0,27,0.333216757,0.0387552381,0,0,28,1.28710663,-0.0542573333,0,0,25,-2.81003714,0.0424622633,0,0,27
1790283468.448849,199872,30.4736,0.2393,104,102,81,102,-0.0511158518,-0.0581328608,0.024738282,1,27,1.24669158,0.0968880951,0,0,26,-2.77924871,-0.016176099,0,0,27,0.043395102,-0.0387552381,0.0742148459,3,27,1.25753093,-0.0387552381,0.0494765639,2,26,-2.80588245,0.0101100625,0.0474150404,1,27,-0.329022765,0.00387552381,-0.024738282,-1,28,1.27030253,0.0465062857,0,0,25,-2.78719473,-0.0242641494,0,0,27,0.333186477,-0.0116265714,0,0,28,1.28713691,0,0,0,25,-2.81003714,0.0444842726,0.0474150404,1,27
1790283468.450785,199875,30.4736,0.2051,104,102,81,102,-0.0511158518,-0.0581328608,0.0494765639,2,27,1.24663103,-0.019377619,-0.0494765639,-2,26,-2.77924871,-0.0141540868,0,0,27,0.0434253812,0.019377619,0.0742148459,3,27,1.25756121,0.0387552381,0.024738282,1,26,-2.80588245,0.0323521979,0,0,27,-0.329022765,0.00387552381,0.024738282,1,28,1.27027225,0.0155020952,-0.024738282,-1,25,-2.78721046,-0.0262861624,0,0,27,0.333186477,-0.00387552381,0,0,28,1.28713691,0,0,0,25,-2.81006861,0.0141540868,0,0,27
1790283468.452858,199876,30.4824,0.2393,104,102,81,102,-0.0510855764,0,0.0494765639,2,27,1.24663103,-0.019377619,-0.0494765639,-2,26,-2.77924871,-0.016176099,0.0474150404,1,27,0.043395102,-0.0387552381,0.0742148459,3,27,1.25756121,0.0387552381,0.024738282,1,26,-2.80588245,0.0323521979,0,0,27,-0.329022765,0,0,0,28,1.27027225,0.0387552381,0,0,25,-2.78717899,0.034374211,-0.0474150404,-1,27,0.333216757,0.0387552381,0,0,28,1.28710663,-0.0426307619,0,0,25,-2.81005287,0.0202201251,0.0474150404,1,27
