src,recv_epoch,qw,qx,qy,qz,roll,pitch,yaw,ax,ay,az,gx,gy,gz
sportmodestate,1790277723.992607,0.998696983,0.000428270083,-0.0507678352,-0.00518910307,0.00138946495,-0.10157349,-0.0104622804,0.973242998,0.120907187,9.34097767,-0.0138484361,-0.00426105736,-0.0138484361
sportmodestate,1790277723.995967,0.998697817,0.000409929315,-0.0507519953,-0.00518335449,0.00135188596,-0.101541974,-0.0104488293,0.975637197,0.110133275,9.31464195,-0.00958737917,0.0276968721,-0.0127831716
sportmodestate,1790277723.999345,0.998697996,0.000415350078,-0.050748948,-0.00518277846,0.00136267813,-0.101535812,-0.0104482183,0.961272001,0.164002821,9.29309368,-0.0127831716,0.0234358143,-0.0106526427
sportmodestate,1790277724.002803,0.998697996,0.000415350078,-0.050748948,-0.00518277846,0.00136267813,-0.101535812,-0.0104482183,0.961272001,0.164002821,9.29309368,-0.0127831716,0.0234358143,-0.0106526427
sportmodestate,1790277724.005766,0.998698175,0.000410024542,-0.0507461205,-0.00517442683,0.00135110365,-0.101530209,-0.0104308985,0.925358951,0.087388359,9.28830528,-0.00426105736,0.0117179072,0.00106526434
sportmodestate,1790277724.009351,0.998697519,0.000414874172,-0.0507591292,-0.00517235603,0.00136076752,-0.101556219,-0.0104272673,0.925358951,0.087388359,9.28830528,-0.0106526427,-0.00426105736,-0.0106526427
sportmodestate,1790277724.012702,0.998697579,0.000400218181,-0.0507599935,-0.00515793636,0.00132987997,-0.101558127,-0.0103968224,0.948103845,0.155623108,9.33379555,-0.00745685026,-0.00213052868,0.0031957929
sportmodestate,1790277724.015894,0.99869746,0.000390488887,-0.0507616326,-0.00515703252,0.00131027144,-0.101561502,-0.0103940191,0.948103845,0.155623108,9.33379555,-0.0245010797,0.0223705508,0.00213052868
sportmodestate,1790277724.019247,0.998698652,0.00040803384,-0.0507386103,-0.00515788747,0.00134534005,-0.101515226,-0.0103974706,0.951695204,0.140060797,9.32900715,-0.00532632135,0.0191747583,-0.00213052868
sportmodestate,1790277724.022508,0.998698115,0.000409493456,-0.0507490598,-0.00515704742,0.00134829571,-0.101536132,-0.0103959581,0.951695204,0.140060797,9.32900715,-0.015978964,0.0106526427,-0.00426105736
sportmodestate,1790277724.025928,0.998697639,0.000425759004,-0.0507583171,-0.00515079312,0.00138041272,-0.101554506,-0.010385083,0.968454599,0.172382519,9.33020401,0.00213052868,-0.00958737917,-0.0117179072
sportmodestate,1790277724.029542,0.998697579,0.000425508944,-0.0507579595,-0.00516166212,0.00138101587,-0.101553775,-0.0104068788,0.968454599,0.172382519,9.33020401,-0.0127831716,0.015978964,-0.0191747583
sportmodestate,1790277724.032741,0.998697758,0.00043155998,-0.0507557243,-0.00515937526,0.0013929077,-0.101549238,-0.0104028992,0.976834297,0.116118781,9.36252594,-0.0063915858,0.00852211472,-0.00532632135
sportmodestate,1790277724.035837,0.998697817,0.000436028466,-0.050754454,-0.00515893614,0.00140182092,-0.10154666,-0.0104024699,0.976834297,0.116118781,9.36252594,-0.00532632135,0.0245010797,-0.00426105736
sportmodestate,1790277724.039280,0.998697996,0.000449439511,-0.0507512726,-0.00514808251,0.00142760575,-0.101540156,-0.0103820385,0.968454599,0.10295067,9.34217548,-0.0117179072,0.0234358143,0.0063915858
sportmodestate,1790277724.042516,0.998697698,0.000446835998,-0.0507591777,-0.00514849881,0.00142250455,-0.101556018,-0.0103826262,0.968454599,0.10295067,9.34217548,-0.0202400219,0.0063915858,-0.00958737917
sportmodestate,1790277724.045808,0.998697758,0.000449286774,-0.0507570282,-0.00514529739,0.00142707594,-0.101551689,-0.010376445,0.968454599,0.10295067,9.34217548,-0.00426105736,0.0117179072,-0.00958737917
sportmodestate,1790277724.049296,0.998697817,0.000454607653,-0.0507559516,-0.00514389202,0.00143760396,-0.101549484,-0.0103741642,1.01155019,0.158017308,9.32661247,-0.0138484361,0.0117179072,0.00426105736
sportmodestate,1790277724.052480,0.998697817,0.00044707465,-0.0507556833,-0.00514978915,0.00142307859,-0.101549014,-0.0103852339,1.01155019,0.158017308,9.32661247,-0.0213052854,0.00958737917,-0.015978964
sportmodestate,1790277724.055857,0.998697639,0.000449133338,-0.0507587641,-0.00514154183,0.00142640306,-0.101555176,-0.0103688939,0.951695204,0.117315881,9.32781029,-0.0170442294,0.0245010797,-0.00745685026
sportmodestate,1790277724.059313,0.998698175,0.000443664612,-0.050749559,-0.00513617275,0.00141477806,-0.101536803,-0.0103575327,0.9672575,0.183156431,9.33618927,-0.0191747583,0.0213052854,-0.00426105736
sportmodestate,1790277724.062668,0.998698175,0.000443664612,-0.050749559,-0.00513617275,0.00141477806,-0.101536803,-0.0103575327,0.9672575,0.183156431,9.33618927,-0.0191747583,0.0213052854,-0.00426105736
sportmodestate,1790277724.065963,0.998698473,0.000443209428,-0.0507445,-0.00512531539,0.00141270319,-0.101526693,-0.0103356754,0.9672575,0.183156431,9.33618927,-0.0138484361,0.00745685026,0.00213052868
sportmodestate,1790277724.069186,0.99869895,0.000436113216,-0.0507365167,-0.0051179789,0.00139762345,-0.101510793,-0.0103202006,0.952892303,0.114921682,9.34456921,-0.0245010797,0.015978964,-0.00426105736
sportmodestate,1790277724.072719,0.998699427,0.000431219814,-0.0507261865,-0.00512254098,0.00138815516,-0.101490147,-0.0103288367,0.952892303,0.114921682,9.34456921,-0.0138484361,0.0266316086,-0.0117179072
sportmodestate,1790277724.075665,0.998699307,0.000433456386,-0.0507285222,-0.00512921577,0.00139335089,-0.101494797,-0.0103424704,0.970848799,0.146046311,9.32302189,-0.015978964,0.0245010797,-0.00426105736
sportmodestate,1790277724.079060,0.998698473,0.000434827525,-0.0507425889,-0.00514514139,0.00139787665,-0.101522923,-0.0103746206,0.984016895,0.0969651714,9.36013126,-0.0170442294,0.00958737917,-0.0149137005
sportmodestate,1790277724.082480,0.998698831,0.000437240349,-0.0507375598,-0.00513404189,0.0014015357,-0.101512842,-0.0103525687,0.997184992,0.18435353,9.34337234,-0.0191747583,0.0063915858,-0.0106526427
sportmodestate,1790277724.085913,0.998698652,0.000435694819,-0.0507416539,-0.00513668219,0.00139874511,-0.101521067,-0.0103577226,0.976834297,0.146046311,9.33259869,-0.00426105736,-0.00958737917,-0.00745685026
sportmodestate,1790277724.089439,0.998698831,0.000441663433,-0.0507382117,-0.00513278134,0.00141029421,-0.101514108,-0.01035049,0.976834297,0.146046311,9.33259869,-0.0138484361,0.0255663432,-0.00745685026
sportmodestate,1790277724.092718,0.998698771,0.000441194512,-0.0507389903,-0.00512872869,0.00140894775,-0.101515681,-0.0103423074,0.976834297,0.146046311,9.33259869,-0.00958737917,0,-0.0117179072
sportmodestate,1790277724.095945,0.998698473,0.00044356077,-0.0507426634,-0.00513749663,0.00141463184,-0.10152299,-0.0103601636,0.949300945,0.0682347491,9.34456921,-0.0138484361,0.00958737917,-0.0117179072
sportmodestate,1790277724.099151,0.998697996,0.000458061695,-0.0507522486,-0.00513928104,0.00144402916,-0.101542033,-0.0103652487,0.992396593,0.173579618,9.30626202,-0.00532632135,0.0266316086,-0.0117179072
sportmodestate,1790277724.102570,0.998698473,0.000462055905,-0.0507440604,-0.00513235386,0.00145125517,-0.101525605,-0.0103517277,0.952892303,0.106541976,9.28830528,-0.00958737917,0.0106526427,-0.0063915858
sportmodestate,1790277724.105886,0.998698652,0.000461759511,-0.0507408157,-0.005131023,0.00145049009,-0.101519123,-0.0103490176,0.925358951,0.175973818,9.31943035,-0.0063915858,0.0106526427,-0.0127831716
sportmodestate,1790277724.109273,0.998698473,0.000465060584,-0.0507442988,-0.00513213826,0.00145726826,-0.101526052,-0.010351602,0.925358951,0.175973818,9.31943035,-0.015978964,0.0213052854,-0.0063915858
sportmodestate,1790277724.112648,0.998697937,0.000465324614,-0.0507545359,-0.00513405353,0.00145810191,-0.101546556,-0.0103554996,0.925358951,0.175973818,9.31943035,-0.0106526427,-0.0117179072,-0.00958737917
sportmodestate,1790277724.115898,0.99869734,0.000473280903,-0.0507667139,-0.0051370021,0.00147450576,-0.101570852,-0.0103622628,0.920570552,0.146046311,9.30267048,-0.0106526427,-0.00106526434,-0.0106526427
sportmodestate,1790277724.119863,0.998697579,0.000475614332,-0.0507610887,-0.00513805449,0.00147923862,-0.101559564,-0.0103645995,0.920570552,0.146046311,9.30267048,-0.00852211472,0.0117179072,-0.00532632135
sportmodestate,1790277724.122676,0.998697221,0.000483372482,-0.0507682227,-0.00513152871,0.00149422453,-0.101573773,-0.0103523079,0.920570552,0.146046311,9.30267048,-0.0191747583,0.00213052868,-0.00532632135
sportmodestate,1790277724.125864,0.99869734,0.000485607423,-0.0507652536,-0.00514367642,0.00149992004,-0.101567782,-0.0103769181,0.899022758,0.146046311,9.28471375,-0.0266316086,0.0372842513,0.00106526434
sportmodestate,1790277724.129249,0.998697102,0.000489217229,-0.0507698841,-0.00513894297,0.00150673371,-0.101577036,-0.010367794,0.984016895,0.1316811,9.40083313,-0.0106526427,-0.0117179072,-0.00426105736
sportmodestate,1790277724.132833,0.998697162,0.000489946688,-0.0507678017,-0.00513817696,0.0015080981,-0.101572849,-0.0103663243,1.02352118,0.189141929,9.33259869,-0.0138484361,0.0117179072,-0.0063915858
sportmodestate,1790277724.135981,0.998696744,0.00049675582,-0.0507767014,-0.00514079863,0.0015221308,-0.101590596,-0.0103723062,1.02352118,0.189141929,9.33259869,-0.0127831716,0.0149137005,-0.0138484361
sportmodestate,1790277724.139442,0.998697519,0.00050721271,-0.0507604368,-0.00513954181,0.00154282502,-0.101557918,-0.0103708087,0.951695204,0.0921767652,9.30027676,-0.0234358143,0.0394147784,-0.00426105736
sportmodestate,1790277724.142535,0.998697519,0.00050721271,-0.0507604368,-0.00513954181,0.00154282502,-0.101557918,-0.0103708087,0.951695204,0.0921767652,9.30027676,-0.0234358143,0.0394147784,-0.00426105736
sportmodestate,1790277724.145823,0.998697221,0.000500099501,-0.0507668778,-0.00514636096,0.00152930769,-0.101570882,-0.0103837904,0.951695204,0.14963761,9.29309368,-0.0202400219,0.0063915858,-0.0063915858
sportmodestate,1790277724.149162,0.99869734,0.000495474786,-0.0507630631,-0.00515225437,0.00152058341,-0.101563282,-0.0103951413,1.00556469,0.161608621,9.3685112,-0.0149137005,0.0255663432,-0.0127831716
sportmodestate,1790277724.152650,0.998697042,0.000501755392,-0.0507695451,-0.00515592471,0.00153363647,-0.101576202,-0.0104031684,0.943315446,0.129286885,9.30745888,-0.00532632135,0.00745685026,-0.00958737917
sportmodestate,1790277724.156043,0.9986974,0.000505633419,-0.0507632568,-0.00514213322,0.00153994851,-0.10156358,-0.0103758583,0.943315446,0.129286885,9.30745888,-0.0117179072,-0.00745685026,-0.00532632135
sportmodestate,1790277724.159357,0.998696625,0.000499805668,-0.0507774651,-0.00514227478,0.00152841292,-0.101592086,-0.0103755854,0.963666201,0.138863698,9.30745888,-0.0202400219,-0.00106526434,-0.00852211472
sportmodestate,1790277724.162524,0.998696744,0.000495854532,-0.0507772714,-0.00513482327,0.00151971739,-0.101591766,-0.0103602186,0.946906745,0.110133275,9.29309368,-0.0117179072,0.0149137005,-0.0223705508
sportmodestate,1790277724.165740,0.998697042,0.000479740789,-0.050771419,-0.00513537694,0.00148735964,-0.10158021,-0.0103596719,0.946906745,0.110133275,9.29309368,-0.00852211472,0.00213052868,-0.0127831716
sportmodestate,1790277724.169233,0.998696983,0.000471144915,-0.0507743247,-0.0051234006,0.00146890956,-0.101586133,-0.0103347553,0.970848799,0.164002821,9.32781029,-0.0234358143,0.0202400219,-0.00426105736
sportmodestate,1790277724.172615,0.998696625,0.000475277426,-0.050780993,-0.00512826024,0.00147777307,-0.10159944,-0.0103449514,0.924161851,0.152031809,9.30745888,-0.00958737917,0.0063915858,-0.0106526427
sportmodestate,1790277724.175883,0.998696804,0.000475910027,-0.0507769622,-0.00512569444,0.00147873873,-0.101591364,-0.0103398543,0.924161851,0.152031809,9.30745888,-0.0202400219,0.0223705508,0
sportmodestate,1790277724.179464,0.998696506,0.000476206653,-0.0507821925,-0.00513307564,0.00148014305,-0.101601824,-0.0103547173,0.919373453,0.140060797,9.33978081,-0.0202400219,0.0223705508,-0.00852211472
sportmodestate,1790277724.182615,0.998696208,0.000477597583,-0.0507883839,-0.00513594225,0.00148329372,-0.101614207,-0.0103606312,0.919373453,0.140060797,9.33978081,-0.00852211472,0.0106526427,-0.00852211472
sportmodestate,1790277724.185993,0.998696148,0.00048373919,-0.050788451,-0.00514365034,0.00149641209,-0.101614259,-0.0103767347,0.973242998,0.129286885,9.32661247,-0.0106526427,0.0127831716,-0.00852211472
sportmodestate,1790277724.189316,0.99869585,0.000477517955,-0.0507944077,-0.0051385304,0.00148346194,-0.101626262,-0.0103658345,0.938527048,0.110133275,9.3637228,-0.0202400219,0.00426105736,-0.00852211472
sportmodestate,1790277724.193285,0.998696268,0.000471433392,-0.050786376,-0.00513676042,0.00147097989,-0.101610243,-0.0103616398,0.938527048,0.110133275,9.3637228,-0.0245010797,0.0117179072,-0.00426105736
sportmodestate,1790277724.195842,0.99869591,0.00046558585,-0.0507929772,-0.00513855647,0.00145949272,-0.10162352,-0.0103646647,0.987608194,0.160411507,9.3589344,-0.0117179072,0.0287621357,-0.0138484361
sportmodestate,1790277724.199261,0.998695672,0.000456628855,-0.0507991351,-0.00513944495,0.00144166499,-0.101635948,-0.0103655485,1.01753569,0.118512981,9.36611748,-0.0223705508,0.0255663432,-0.00213052868
sportmodestate,1790277724.202721,0.998696029,0.000459439121,-0.0507914461,-0.00513241393,0.00144650822,-0.101620525,-0.0103517007,1.01753569,0.118512981,9.36611748,-0.0106526427,0.0149137005,0.00106526434
sportmodestate,1790277724.205863,0.998695791,0.000456603244,-0.0507964045,-0.00513065886,0.00144068769,-0.101630487,-0.010347899,0.958877802,0.138863698,9.29907894,-0.0170442294,0.0149137005,-0.00745685026
sportmodestate,1790277724.209325,0.998695135,0.00045910012,-0.050810378,-0.00512943184,0.001445723,-0.101658456,-0.0103457253,0.9672575,0.128089786,9.32302189,-0.0170442294,0.00426105736,-0.00745685026
sportmodestate,1790277724.212679,0.998695791,0.000460309442,-0.0507987626,-0.0051225936,0.00144733,-0.101635195,-0.0103320898,0.9672575,0.128089786,9.32302189,-0.0223705508,0.0138484361,-0.00213052868
sportmodestate,1790277724.215822,0.998695552,0.000463775592,-0.0508024544,-0.0051290188,0.0014549843,-0.101642534,-0.0103453537,0.988805294,0.134075299,9.33379555,-0.00852211472,0.0138484361,-0.0202400219
sportmodestate,1790277724.219194,0.99869585,0.000460292911,-0.0507951379,-0.00513597205,0.00144862477,-0.101627909,-0.0103589417,0.961272001,0.129286885,9.35294914,-0.0223705508,0.0234358143,-0.0063915858
sportmodestate,1790277724.222825,0.998695612,0.000460260315,-0.0508009456,-0.0051372773,0.00144875387,-0.101639539,-0.0103615737,0.961272001,0.129286885,9.35294914,-0.0117179072,0.00532632135,-0.00958737917
sportmodestate,1790277724.225770,0.998695791,0.000465364894,-0.0507955551,-0.00513548125,0.00145876245,-0.101628684,-0.0103584742,0.940921247,0.10175357,9.30027676,-0.00532632135,0.0287621357,-0.00532632135
sportmodestate,1790277724.229165,0.998696268,0.000446337042,-0.0507871211,-0.00512758736,0.00141966424,-0.101612009,-0.0103406617,0.945709646,0.179565132,9.30506516,-0.0234358143,0.0127831716,-0.0031957929
sportmodestate,1790277724.232546,0.998696327,0.000448258128,-0.0507861897,-0.00513403118,0.00142416917,-0.101610117,-0.0103537925,0.945709646,0.179565132,9.30506516,-0.00426105736,0.00852211472,-0.0149137005
sportmodestate,1790277724.235749,0.998696089,0.000460671959,-0.0507902429,-0.0051419735,0.00144994666,-0.101618096,-0.0103710173,0.940921247,0.113724582,9.33020401,-0.00426105736,0.0106526427,-0.00745685026
sportmodestate,1790277724.239194,0.998696208,0.000474671833,-0.0507883877,-0.00513409078,0.00147723069,-0.101614244,-0.0103566134,0.954089403,0.154426008,9.36731434,-0.0063915858,0.00106526434,-0.00745685026
sportmodestate,1790277724.242593,0.998696387,0.000468252692,-0.0507852584,-0.00513136527,0.00146403129,-0.101608045,-0.0103504797,0.954089403,0.154426008,9.36731434,-0.0223705508,0.0234358143,-0.00532632135
sportmodestate,1790277724.245974,0.998696327,0.000455295667,-0.0507859662,-0.00512477616,0.00143735157,-0.101609603,-0.0103359297,1.02591538,0.177170932,9.33978081,-0.0223705508,0,-0.00426105736
sportmodestate,1790277724.249249,0.998696625,0.000462289667,-0.0507796519,-0.00513558183,0.00145243015,-0.101596877,-0.0103583224,0.975637197,0.10055647,9.34097767,-0.0117179072,0.0106526427,-0.0063915858
sportmodestate,1790277724.252616,0.998696983,0.000463685254,-0.0507723019,-0.00513932249,0.00145553623,-0.101582132,-0.0103659565,0.975637197,0.10055647,9.34097767,-0.0127831716,0.0213052854,-0.0138484361
sportmodestate,1790277724.255870,0.998696327,0.000464429846,-0.0507835038,-0.00514439773,0.00145766791,-0.101604551,-0.0103762522,0.946906745,0.160411507,9.29548836,-0.00852211472,-0.00106526434,-0.0138484361
sportmodestate,1790277724.259033,0.998696446,0.000469040126,-0.0507820994,-0.00515425531,0.00146791548,-0.101601683,-0.0103965104,0.960074902,0.0945709646,9.32900715,-0.0202400219,0.0138484361,-0.0149137005
sportmodestate,1790277724.262773,0.998696864,0.000466472004,-0.0507751182,-0.00514751766,0.00146199751,-0.101587735,-0.0103827026,0.960074902,0.0945709646,9.32900715,-0.015978964,0.0191747583,-0.00532632135
sportmodestate,1790277724.265996,0.998696685,0.000467580743,-0.0507782325,-0.00514178025,0.00146367098,-0.101593971,-0.010371305,0.969651699,0.172382519,9.33020401,-0.0138484361,0.0127831716,0
sportmodestate,1790277724.269355,0.998696864,0.000474794535,-0.0507740267,-0.00515094213,0.00147904514,-0.10158547,-0.0103904242,0.955286503,0.125695586,9.29309368,-0.00426105736,0.0170442294,-0.015978964
sportmodestate,1790277724.272619,0.998696864,0.000474794535,-0.0507740267,-0.00515094213,0.00147904514,-0.10158547,-0.0103904242,0.955286503,0.125695586,9.29309368,-0.00426105736,0.0170442294,-0.015978964
sportmodestate,1790277724.275792,0.99869746,0.000467542093,-0.0507635884,-0.00514367642,0.00146363175,-0.101564646,-0.0103750695,0.981622696,0.112527482,9.31583881,-0.0202400219,0.0287621357,-0.00106526434
sportmodestate,1790277724.279292,0.998697162,0.000460171606,-0.0507689454,-0.00513964193,0.00144847878,-0.101575457,-0.0103662303,0.978031397,0.165199921,9.29069996,-0.0127831716,0.0031957929,0.0031957929
sportmodestate,1790277724.282547,0.998697162,0.000460171606,-0.0507689454,-0.00513964193,0.00144847878,-0.101575457,-0.0103662303,0.978031397,0.165199921,9.29069996,-0.0127831716,0.0031957929,0.0031957929
sportmodestate,1790277724.285871,0.998697221,0.000454229536,-0.0507683754,-0.00513300113,0.00143586507,-0.101574384,-0.0103522893,0.916979253,0.114921682,9.31703568,-0.0063915858,0.0213052854,-0.0117179072
sportmodestate,1790277724.289369,0.998697579,0.000445902813,-0.0507632643,-0.00512712589,0.00141849334,-0.101564243,-0.0103396298,0.916979253,0.114921682,9.31703568,-0.015978964,0.0170442294,-0.00426105736
sportmodestate,1790277724.292607,0.9986974,0.000452142674,-0.0507656559,-0.00512273842,0.00143059902,-0.101568967,-0.010331464,0.969651699,0.178368032,9.31703568,-0.015978964,0.0106526427,-0.00426105736
sportmodestate,1790277724.295820,0.998697042,0.000462819589,-0.0507734902,-0.00512019498,0.00145185844,-0.101584554,-0.0103274677,0.9648633,0.114921682,9.33020401,-0.00958737917,0.00106526434,-0.00852211472
